application_date,age,annual_income,credit_score,employment_status,education_level,experience,loan_amount,loan_duration,marital_status,number_of_dependents,home_ownership_status,monthly_debt_payments,credit_card_utilisation_rate,number_of_open_credit_lines,number_of_credit_inquiries,bankruptcy_history,loan_purpose,previous_loan_defaults,payment_history,length_of_credit_history,savings_account_balance,checking_account_balance,total_assets,total_liabilities,monthly_income,utility_bills_payment_history,job_tenure,net_worth,base_interest_rate,interest_rate,monthly_loan_payment,debt_to_income_ratio,total_debt_to_income_ratio,loan_approved,risk_score,employment_stability,low_employment_risk,employment_tenure_squared,recent_job_change,high_debt_burden,debt_to_assets_ratio,net_worth_risk,financial_cushion,savings_to_loan_ratio,good_payment_history,new_credit_user,credit_seeking_behavior,high_card_utilisation,number_open_accounts_risk,excellent_credit,very_good_credit,good_credit,fair_credit,poor_credit,home_owner,mortgaged_home,renting,above_median_income,monthly_surplus,insufficient_income_buffer,has_dependents,high_dependent_burden,single_with_dependents,education_score,advanced_degree,long_term_loan,large_loan_amount,loan_to_income_ratio,risky_loan_purpose,financial_stress_score,multiple_risk_factors,bankruptcy_flag,previous_defaults,default_history,utility_payment_risk,risky_behavior_cluster,young_borrower,retirement_age,married
2018-03-17,18,88884,547,0,4,0,9727,48,1,3,2,211,0.1463713677614967,3,0,0,1,0,93,19,749,662,36504,23194,3984.4166666666665,0.9562431457634792,7,13310,0.1997956909010515,0.2097412522721707,301.06795960051767,0.0529430214323052,0.1284854263503651,1,1.9428353802593192,1,1,49,0,0,0.6353650184906178,0,1411,0.14504523026315788,1,1,0,0,0,0,0,0,0,1,1,0,0,1,3773.4166666666665,0,1,1,0,4,1,1,0,0.10943353771727513,1,1,0,0,0,0,0,0,1,0,1
2018-03-19,43,65320,579,0,3,19,157939,240,3,3,0,284,0.2298872164789778,3,0,0,3,0,93,14,2252,650,106094,14784,5443.333333333333,0.8412263177296061,4,91310,0.2484924926232629,0.25,3313.9017608764243,0.0521643298842833,0.6608525857239499,0,2.330807407706226,1,0,16,0,0,0.13934681181959566,0,2902,0.018374066101051034,1,1,0,0,0,0,0,0,0,1,0,1,0,1,5159.333333333333,0,1,1,0,1,0,1,1,2.4178901119088807,0,1,0,0,0,0,0,0,0,0,0
2018-03-20,35,51265,597,1,0,14,8875,48,1,1,3,447,0.4084827570625582,3,2,0,1,0,93,10,1586,1488,84314,78963,4272.083333333333,0.8342335264980719,3,5351,0.1747727765710131,0.1818253952954814,261.5504253748657,0.1046083039179359,0.1658171325252723,1,2.01685992594074,1,0,9,0,0,0.9365237502223803,0,3074,0.3463271744028842,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3825.083333333333,0,1,0,0,2,0,1,0,0.17311668552256856,1,1,0,0,0,0,0,0,0,0,1
2018-03-21,31,113205,559,0,4,10,21874,12,0,3,3,507,0.328326431157849,3,2,0,1,0,92,8,8429,2659,110343,4360,9433.75,0.8570504097544183,4,105983,0.1819982749278064,0.197113287824324,2023.266346362229,0.0537375129176713,0.2681858391968232,1,1.3206596752406852,1,0,16,0,0,0.039512796345972594,0,11088,0.50688,1,1,0,0,0,0,0,0,0,1,0,0,1,1,8926.75,0,1,1,0,4,1,0,0,0.19322297404731198,1,1,0,0,0,0,0,0,0,0,0
2018-03-21,47,21397,642,0,1,25,90421,360,0,5,0,156,0.3982497774305057,4,2,0,3,1,94,16,2418,559,180956,50614,1783.0833333333333,0.9498245011706126,6,130342,0.256853060719901,0.2386263696458878,1799.5715262226508,0.0874398617403895,1.0961211786945588,0,5.593162092036885,1,1,36,0,0,0.27970180761175306,0,2977,0.032923403596469884,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1627.0833333333333,0,1,1,0,3,0,1,0,4.225675296756706,0,1,0,0,1,1,0,0,0,0,0
2018-03-22,52,72961,584,0,1,32,39625,48,1,2,2,874,0.7210232024705092,2,1,0,0,0,100,11,866,1990,198797,23807,6080.083333333333,0.845388118818653,5,174990,0.1816468101868635,0.1581969879554411,1119.3279561611428,0.1437243912131884,0.3277915869422076,1,2.184606856090456,1,1,25,0,0,0.11975472590267508,0,2856,0.07207389087972543,1,1,0,1,0,0,0,0,0,1,1,0,0,1,5206.083333333333,0,1,0,0,3,0,1,0,0.5430909240426524,0,2,0,0,0,0,0,0,0,0,1
2018-03-23,51,46751,565,0,3,30,30846,36,0,2,0,384,0.3114105802991303,7,1,1,0,0,94,17,2426,2967,63304,19022,3895.9166666666665,0.7736774694275292,6,44282,0.1870841986949681,0.1648781073119164,1091.8972167416512,0.0985394435771871,0.3787346107157328,1,3.83787474023532,1,1,36,0,0,0.30048179448700735,0,5393,0.1748306156190229,1,1,0,0,1,0,0,0,0,1,0,1,0,0,3511.9166666666665,0,1,0,0,1,0,0,0,0.6597792607802875,0,1,0,1,0,1,0,0,0,0,0
2018-03-26,29,66212,565,0,0,7,17222,60,1,4,0,325,0.3938824432900566,2,0,0,1,0,95,13,8242,1260,73021,19488,5517.666666666667,0.7640271106170179,7,53533,0.1949385002447089,0.1815973479343121,438.82349732601983,0.058891036482242,0.1384072536831396,1,0.5910568474401395,1,1,49,0,0,0.26687847498014294,0,9502,0.5517041165882831,1,1,0,0,0,0,0,0,0,1,0,1,0,1,5192.666666666667,0,1,1,0,2,0,1,0,0.2600999803663933,1,1,0,0,0,0,0,0,1,0,1
2018-03-27,36,4645,597,2,4,12,5682,24,1,1,3,326,0.329062464765112,2,1,0,1,0,92,25,139,901,31491,32770,387.0833333333333,0.8989607910296898,4,3444,0.1666613086353243,0.1612318017019541,278.5429332169171,0.8400257676615848,1.557765771656218,0,5.038653003884557,1,0,16,0,1,1.0405817350438207,0,1040,0.18300193559739575,1,0,0,0,0,0,0,0,0,1,0,0,1,0,61.083333333333314,1,1,0,0,4,1,0,0,1.2229875161429187,1,2,0,0,0,0,0,0,0,0,1
2018-03-28,43,16310,630,0,1,20,125315,240,1,0,2,212,0.1367025382298291,3,1,0,3,0,96,5,838,551,468949,19416,1359.1666666666667,0.917805992037688,7,449533,0.2229346484565669,0.229879683557151,2426.1467907209176,0.1558632520524445,1.9395761235541609,1,5.477094438139484,1,1,49,0,0,0.04140313466254398,0,1389,0.011083979699320118,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1147.1666666666667,0,0,0,0,3,0,1,1,7.682852063024953,0,1,0,0,0,0,0,0,0,0,1
2018-03-29,51,50836,565,0,1,28,32456,84,2,5,2,597,0.3498338073689204,8,1,0,2,0,93,15,786,3020,16471,57565,4236.333333333333,0.6417675901738978,8,7936,0.2030969178538389,0.1901066502371629,701.5155601055727,0.1408904971680302,0.3064464034232786,1,2.5093178432210284,1,1,64,0,0,3.494718309859155,0,3806,0.11726284006531719,1,1,0,0,1,0,0,0,0,1,1,0,0,0,3639.333333333333,0,1,1,1,3,0,1,0,0.6384326376458092,0,1,0,0,0,0,1,0,0,0,0
2018-03-31,34,52267,587,0,3,10,20343,36,1,1,2,118,0.1130417517949558,1,1,0,1,0,95,16,1436,5043,23343,3681,4355.583333333333,0.9224096366403428,3,19662,0.1759801353267755,0.2002478196211083,756.275673310356,0.027085445398726,0.2006792034990009,0,2.215569392064032,1,0,9,0,0,0.15768505825908155,0,6479,0.31847227683837986,1,1,0,0,0,0,0,0,0,1,1,0,0,0,4237.583333333333,0,1,0,0,1,0,0,0,0.3892056325093748,1,1,0,0,0,0,0,0,0,0,1
2018-03-31,37,83268,499,0,3,15,23097,36,1,3,0,693,0.1725562594518949,1,0,0,1,0,95,10,354,2845,36897,12947,6939.0,0.7968357338449727,2,23950,0.2200118753281687,0.2206543946066638,882.8670107448908,0.0998559077809798,0.2270701744589179,1,2.077358163282557,0,0,4,0,0,0.3508862268957667,0,3199,0.13849683955320807,1,1,0,0,0,0,0,0,0,1,0,1,0,1,6246.0,0,1,1,0,1,0,0,0,0.27737813592093097,1,1,0,0,0,0,0,0,0,0,1
2018-04-01,26,25040,566,0,2,3,181953,300,1,3,3,269,0.3670845635842883,5,1,0,3,0,96,17,5261,533,5794,9383,2086.6666666666665,0.9180505436609464,5,2016,0.2750278772967151,0.25,3798.5066599336897,0.1288519878652403,1.948350627463048,0,4.851960118228114,1,1,25,0,0,1.6191544434857637,0,5794,0.03184321311979951,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1817.6666666666665,0,1,1,0,5,1,1,1,7.266203426380736,0,1,0,0,0,0,0,0,1,0,1
2018-04-02,25,89557,525,0,0,3,13978,120,0,1,2,1480,0.2170154688245809,3,1,0,2,0,100,27,3274,1895,47391,5107,7463.083333333333,0.866766709091849,7,42284,0.2348863278706178,0.25,317.9896460711377,0.1982828880527861,0.240885526832427,1,1.9551518522629805,1,1,49,0,0,0.10776080351114112,0,5169,0.36976893912297015,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5983.083333333333,0,1,0,0,2,0,1,0,0.15607762567274838,0,0,0,0,0,0,0,0,1,0,0
2018-04-03,49,203999,475,1,1,26,13057,48,3,1,0,485,0.5886593501133297,1,0,0,1,0,100,15,3989,2055,63207,27907,16999.916666666668,0.8277520532735503,5,35300,0.2358692890629366,0.2262545542681835,415.8212248637223,0.0285278734970173,0.0529866266934854,1,1.5979630611557882,1,1,25,0,0,0.4415105682824959,0,6044,0.4628580180732118,1,1,0,0,0,0,0,0,0,1,0,1,0,1,16514.916666666668,0,1,0,0,3,0,1,0,0.06400490196078432,1,1,0,0,0,0,0,0,0,0,0
2018-04-04,56,35470,598,0,3,35,25198,24,1,1,3,457,0.1417378605574832,3,1,0,0,0,100,26,2570,411,28574,91223,2955.833333333333,0.5945086313925835,3,7158,0.1665336398975431,0.1553184040236267,1228.143328739557,0.1545572402908517,0.5699148848676706,0,2.505823303840623,1,0,9,0,0,3.192405949256343,0,2981,0.11829834517242747,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2498.833333333333,0,1,0,0,1,0,0,0,0.7103831298807477,0,0,0,0,0,0,1,0,0,0,1
2018-04-04,39,27251,556,0,1,21,16219,60,1,0,3,437,0.3224038423277647,4,0,0,0,0,97,8,501,1289,65865,33151,2270.9166666666665,0.9545459170786862,6,32714,0.1994235000819173,0.2271903220647557,454.60687163149606,0.1923486043355463,0.3924469962798647,1,2.05603930570057,1,1,36,0,0,0.5033097500986852,0,1790,0.11035758323057954,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1833.9166666666665,0,0,0,0,3,0,1,0,0.5951489798913842,0,1,0,0,0,0,0,0,0,0,1
2018-04-05,52,50638,630,0,4,30,14859,36,1,0,2,130,0.247941393010015,3,1,0,1,0,97,9,847,370,14917,15576,4219.833333333333,0.9504707890118096,5,7656,0.1544016070795679,0.1577058322512156,520.7169312451878,0.0307996051332675,0.1541678810452567,1,0.6110284342180634,1,1,25,0,0,1.0441077892478885,0,1217,0.08189771197846568,1,1,0,0,0,0,0,0,0,1,1,0,0,0,4089.833333333333,0,0,0,0,4,1,0,0,0.29342996504670316,1,1,0,0,0,0,0,0,0,0,1
2018-04-05,44,7360,585,2,1,19,240289,120,1,1,0,204,0.2725153958088012,4,0,0,3,0,97,9,4049,1653,22092,49133,613.3333333333334,0.7884311562752983,7,3634,0.2055974004515526,0.2496584278740256,5460.619848596841,0.332067281606077,3.0,0,7.523198350243675,1,1,49,0,0,2.2239170778074504,0,5702,0.023729659994173705,1,1,0,0,0,0,0,0,0,1,0,1,0,0,409.33333333333337,1,1,0,0,3,0,1,1,32.64352669474256,0,2,0,0,0,0,0,0,0,0,1
2018-04-05,32,61621,585,0,3,8,10412,24,2,0,2,592,0.2388891314583828,5,0,0,1,0,99,11,19625,1016,104346,37259,5135.083333333333,0.8603633334476255,6,67087,0.1728127025761325,0.1514881956409562,505.579485129157,0.1152629273278925,0.2136997034307901,1,2.2780099268119427,1,1,36,0,0,0.3570682434569274,0,20641,1.98223374627869,1,1,0,0,0,0,0,0,0,1,1,0,0,0,4543.083333333333,0,0,0,0,1,0,0,0,0.16896562915841745,1,1,0,0,0,0,0,0,0,0,0
2018-04-05,44,41098,639,0,1,20,28134,48,1,1,3,246,0.658547606693349,2,2,0,0,0,94,27,1186,13807,97859,8718,3424.833333333333,0.924034833808864,7,89141,0.1540611924079668,0.1317005093282912,757.1414586292302,0.0718073461444903,0.2928167721612931,1,0.9775730333382636,1,1,49,0,0,0.08908645003065604,0,14993,0.5328949706770926,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3178.833333333333,0,1,0,0,3,0,1,0,0.6845422029733084,0,0,0,0,0,0,0,0,0,0,1
2018-04-06,58,151322,596,0,1,33,260263,240,1,0,2,789,0.3368896146780686,4,0,0,3,0,93,9,22964,1452,72846,11963,12610.166666666666,0.7503826048413893,4,60883,0.2401173629448647,0.2466646752143159,5390.626129899225,0.0625636010414051,0.4900122481318851,0,2.2178635241621034,1,0,16,0,0,0.1642209013411671,0,24416,0.09381243660283405,1,1,0,0,0,0,0,0,0,1,1,0,0,1,11821.166666666666,0,0,0,0,3,0,1,1,1.7199169987377994,0,1,0,0,0,0,0,0,0,0,1
2018-04-07,39,22685,587,1,0,16,313107,240,2,2,0,225,0.0280899723867886,7,2,0,3,1,90,22,1690,559,121941,137773,1890.4166666666667,0.6966603734574838,3,3987,0.2446635758644825,0.25,6569.661949504142,0.1189584526589417,3.0,0,9.500015641166422,1,0,9,0,0,1.129824014695511,0,2249,0.007182825095494207,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1665.4166666666667,0,1,0,1,2,0,1,1,13.80177201798466,0,1,0,0,1,1,1,0,0,0,0
2018-04-09,58,21519,630,0,4,35,155728,360,0,3,3,118,0.3710555053982822,5,2,0,3,0,99,11,273,290,56876,81364,1793.25,0.8499892646522857,6,6232,0.2629889681490246,0.2441819364331733,3171.0780751484067,0.0657656402396544,1.833121401782587,0,5.743992778388657,1,1,36,0,0,1.4305255199817148,0,563,0.0036152547052893166,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1675.25,0,1,1,0,4,1,1,1,7.2364312267657995,0,1,0,0,0,0,0,0,0,0,0
2018-04-09,18,87080,603,0,1,0,152399,240,1,2,2,551,0.2519843084629455,2,1,0,3,0,97,7,1796,756,104572,33181,7256.666666666667,0.8102001532264832,10,71391,0.2364835659805586,0.2394309204107701,3067.5192764332173,0.0759197170807881,0.4985788742616843,1,0.932835199066606,1,1,100,0,0,0.317299876641198,0,2552,0.01674540682414698,1,1,0,0,0,0,0,0,0,1,1,0,0,1,6705.666666666667,0,1,0,0,3,0,1,1,1.7500832558192947,0,1,0,0,0,0,0,0,1,0,1
2018-04-09,49,15026,535,0,4,27,11033,36,2,1,3,242,0.0937422522926445,2,0,0,1,0,94,28,4218,953,36723,53005,1252.1666666666667,0.6585498732896643,7,6666,0.2018271841734581,0.1906238334527128,404.7739434063576,0.1931107860087777,0.5161116718231341,1,3.192009131653327,1,1,49,0,0,1.4433340594706459,0,5171,0.4686423781040421,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1010.1666666666667,0,1,0,1,4,1,0,0,0.7342117521794104,1,0,0,0,0,0,1,0,0,0,0
2018-04-10,41,49345,593,0,1,17,110661,360,1,5,0,837,0.0413317818483117,4,0,0,3,0,100,23,618,313,18678,72005,4112.083333333333,0.7362629824689194,6,1146,0.2814035589474166,0.25,2306.8155644138146,0.2034969710476731,0.7643452149232283,0,3.3741910891090763,1,1,36,0,0,3.8548637507361208,0,931,0.008413005367696229,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3275.083333333333,0,1,1,0,3,0,1,1,2.2425525878490657,0,1,0,0,0,0,0,0,0,0,1
2018-04-10,36,221669,564,0,3,11,24216,24,2,0,3,1319,0.0947553108685369,5,2,0,4,1,95,4,87519,1673,89192,76722,18472.416666666668,0.7525377143721422,4,12470,0.1835237025362151,0.1929201298431132,1224.1334744186872,0.0713998944429157,0.1376644894827443,1,2.4134670715599755,1,0,16,0,0,0.8601796105075511,0,89192,3.6830325804187143,1,1,0,0,0,0,0,0,0,1,0,0,1,1,17153.416666666668,0,0,0,0,1,0,0,0,0.10924347002300717,1,1,0,0,1,1,0,0,0,0,0
2018-04-11,41,40142,581,0,0,19,21386,120,2,1,0,303,0.0111792974837357,2,1,0,2,0,100,19,1183,1385,159038,54228,3345.1666666666665,0.720901567664638,3,104810,0.2069926346349464,0.1873591199289012,395.5334053346237,0.0905513771977885,0.2087563098076277,1,2.3388887144977337,1,0,9,0,0,0.34097296889442213,0,2568,0.12007294150652266,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3042.1666666666665,0,1,0,1,2,0,1,0,0.5327454350696261,0,1,0,0,0,0,0,0,0,0,0
2018-04-11,18,18872,574,0,3,0,18481,60,0,0,3,124,0.0776420087797013,3,2,0,0,0,94,9,4785,763,51010,10335,1572.6666666666667,0.7556264792819656,5,40675,0.190456138141112,0.1593499246001512,448.78391815234806,0.0787968650709595,0.3639804605924686,1,2.279406185423608,1,1,25,0,0,0.20260336005959498,0,5548,0.3001839627745915,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1448.6666666666667,0,0,0,0,1,0,1,0,0.9792295872410322,0,1,0,0,0,0,0,0,1,0,0
2018-04-13,37,7416,634,2,4,14,24310,60,0,1,0,97,0.2272484847772857,3,0,1,0,0,97,3,658,81,30115,26788,618.0,0.7117557446376036,3,3327,0.1605246710504498,0.1661691379813027,599.1699668045216,0.1567043618739903,1.1246687670509234,0,6.101603178662714,1,0,9,0,0,0.889493956700757,0,739,0.03039776232980955,1,1,0,0,0,0,0,0,0,1,0,1,0,0,521.0,1,1,0,0,4,1,1,0,3.277605500876365,0,2,0,1,0,1,0,0,0,0,0
2018-04-14,44,49920,616,1,1,20,7891,36,2,0,0,614,0.1816223855425924,4,2,0,1,0,98,19,5797,1714,93429,55971,4160.0,0.7859604030436945,2,37458,0.1612434012167856,0.1567854377597064,276.17344467397373,0.1475606825282384,0.213932575023786,1,1.0774932373319068,0,0,4,0,0,0.5990688215776517,0,7511,0.9517232640648758,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3546.0,0,0,0,0,3,0,0,0,0.1580697502053244,1,1,0,0,0,0,0,0,0,0,0
2018-04-14,57,54120,624,0,1,37,29218,60,0,0,0,354,0.4522835500230841,1,2,0,0,0,95,13,11397,1182,13126,26860,4510.0,0.8801160352482409,3,10099,0.165570643615396,0.180491679716737,742.7268860757066,0.0784748392817557,0.2431227856518968,1,1.1604667765173309,1,0,9,0,0,2.0461643939971053,0,12579,0.4305075464594955,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4156.0,0,0,0,0,3,0,1,0,0.5398643779678868,0,1,0,0,0,0,0,0,0,0,0
2018-04-15,33,68485,596,0,0,15,104197,300,2,0,0,859,0.0771404734376427,3,0,0,3,0,93,16,14349,525,105130,19931,5707.083333333333,0.8658670219213283,2,85199,0.2598885120535648,0.25,2175.2485446522487,0.1504883425551484,0.5315704707626171,1,2.312038327221712,0,0,4,0,0,0.18958252085493338,0,14874,0.1427474615635617,1,1,0,0,0,0,0,0,0,1,0,1,0,1,4848.083333333333,0,0,0,0,2,0,1,1,1.5214350378179482,0,1,0,0,0,0,0,0,0,0,0
2018-04-16,30,21108,494,0,3,9,10763,24,2,1,2,136,0.2372264571967473,2,2,0,1,0,97,4,614,184,17627,13934,1759.0,0.9587695577992634,7,3693,0.2183209906279617,0.1952372197092329,545.2905439997805,0.0772727272727272,0.3870968999998753,1,2.9326204145152777,1,1,49,0,0,0.7904470161107329,0,798,0.07413600891861762,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1623.0,0,1,0,1,1,0,0,0,0.5098773035198256,1,1,0,0,0,0,0,0,0,0,0
2018-04-17,33,280873,643,0,1,13,35193,24,2,1,0,728,0.2736209238682389,3,0,0,0,0,94,10,3197,362,84034,5182,12033.583333333334,0.5596903278384565,7,78852,0.1441171577231279,0.1411197725856318,1691.5796930777838,0.0604923311290378,0.2010522197620289,1,0.5701784129796486,1,1,49,0,0,0.06166478253108824,0,3559,0.10112519179405581,1,1,0,0,0,0,0,0,0,1,0,1,0,1,11305.583333333334,0,1,0,1,3,0,0,0,0.12529817640650256,0,1,0,0,0,0,1,0,0,0,0
2018-04-18,50,60107,493,0,0,29,216673,360,2,2,0,523,0.196640438861903,6,0,0,3,0,92,26,2892,6428,193092,11730,5008.916666666667,0.911996126897788,5,181362,0.3315715372996962,0.25,4516.719068038735,0.104392953974617,1.0059486820550043,0,4.249783360133722,1,1,25,0,0,0.06074792975405634,0,9320,0.0430139287593343,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4485.916666666667,0,1,0,1,2,0,1,1,3.604728155985892,0,0,0,0,0,0,0,0,0,0,0
2018-04-18,43,67060,525,0,3,21,18627,36,1,1,1,455,0.1332765764903821,4,0,0,2,1,91,26,953,3554,21636,6489,5588.333333333333,0.9801743507540598,5,15147,0.2069581052760256,0.2241107813998379,715.3409552834032,0.0814050572519084,0.209388291140876,1,3.9097904715127454,1,1,25,0,0,0.2999029440310579,0,4507,0.24194760575477775,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5133.333333333333,0,1,0,0,1,0,0,0,0.27776203754790413,0,0,0,0,1,1,0,0,0,0,1
2018-04-20,33,37088,607,0,1,11,51112,60,0,0,2,143,0.1192335878626788,5,1,0,2,0,97,3,2458,196,343240,29041,3090.6666666666665,0.8404739004465795,4,314199,0.1742104485367419,0.1995628546205593,1352.912464761415,0.0462533692722372,0.4838530883325332,1,1.300058404406374,1,0,16,0,0,0.08460819074644346,0,2654,0.05192416801987752,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2947.6666666666665,0,0,0,0,3,0,1,0,1.3780905389738198,0,1,0,0,0,0,0,0,0,0,0
2018-04-20,46,82599,586,0,3,21,215469,300,2,3,0,1447,0.1906668851345772,4,1,0,3,0,90,18,1897,3525,154811,12745,6883.25,0.8342379802219704,4,142066,0.2650701442419246,0.25,4498.196960254858,0.2101899262810037,0.8635939950255813,0,2.336385447193888,1,0,16,0,0,0.08232565950959873,0,5422,0.025163595860212558,1,1,0,0,0,0,0,0,0,1,0,1,0,1,5436.25,0,1,1,1,1,0,1,1,2.608583535108959,0,1,0,0,0,0,0,0,0,0,0
2018-04-20,41,42567,571,0,0,18,17885,36,1,1,3,219,0.1672862551322529,4,2,0,1,1,96,21,6559,460,114243,21715,3547.25,0.7802728366991073,5,92528,0.1839479433907265,0.1989723528997663,663.7345756522482,0.061720566476432,0.2487802651031489,1,4.250233829384737,1,1,25,0,0,0.19007562760407548,0,7019,0.392429833389243,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3328.25,0,1,0,0,2,0,0,0,0.4201512873520015,1,1,0,0,1,1,0,0,0,0,1
2018-04-21,51,50304,543,0,0,28,16278,36,1,0,0,564,0.1766779891682353,5,1,0,1,0,99,11,1484,2411,39708,28098,4192.0,0.9226879256038136,6,11610,0.1979244078031521,0.2149107528005226,617.3866805091623,0.1345098974481278,0.2817521298614744,1,1.6189742173809214,1,1,36,0,0,0.7075977738044272,0,3895,0.23926531113704774,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3628.0,0,0,0,0,2,0,0,0,0.3235861246396978,1,1,0,0,0,0,0,0,0,0,1
2018-04-21,31,20337,505,0,3,7,7187,24,1,0,1,245,0.1405879493595992,6,2,0,1,0,92,17,185,237,166730,29953,1694.75,0.8976615710653677,5,136777,0.2127200420619758,0.25,383.58111636186976,0.1444788441692466,0.3706802986064395,1,1.9442661286305616,1,1,25,0,0,0.1796486556189311,0,422,0.058708959376739006,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1449.75,0,0,0,0,1,0,0,0,0.35337791326580786,1,1,0,0,0,0,0,0,0,0,1
2018-04-22,36,28494,614,0,2,16,15700,48,1,3,0,107,0.1380547799352623,2,1,0,0,0,92,17,6036,380,65063,13473,2374.5,0.8228706350071515,7,51590,0.1664153699208938,0.1272389644562431,419.0433874372279,0.0450431488107766,0.2214453325351412,1,2.6425155109145377,1,1,49,0,0,0.20707303578015493,0,6416,0.40863639258645945,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2267.5,0,1,1,0,5,1,1,0,0.5509738550622917,0,1,0,0,0,0,0,0,0,0,1
2018-04-24,35,65089,608,0,3,10,23014,12,1,2,0,278,0.2501335689644603,4,1,0,4,0,97,27,4080,936,78842,15164,5424.083333333333,0.5494856252177042,3,63678,0.1575109753640628,0.1880866386912272,2118.790499355797,0.0512434524815287,0.4417979138917923,1,1.1744570048826986,1,0,9,0,0,0.1923315957028525,0,5016,0.21794481859656745,1,0,0,0,0,0,0,0,0,1,0,1,0,1,5146.083333333333,0,1,0,0,1,0,0,0,0.35357197726225226,1,0,0,0,0,0,1,0,0,0,1
2018-04-24,22,27647,537,0,3,0,225617,240,2,1,3,167,0.1067485826714348,3,1,0,3,0,89,22,1485,275,314770,23527,2303.9166666666665,0.5982387975754754,2,291243,0.2695816496456643,0.25,4733.932553603962,0.0724538125022596,2.126294900149953,0,5.140622993858179,0,0,4,0,0,0.0747432260278107,0,1760,0.007800796035777287,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2136.9166666666665,0,1,0,1,1,0,1,1,8.160337094907407,0,1,0,0,0,0,1,0,1,0,0
2018-04-26,43,25856,543,0,3,19,11233,60,1,1,3,118,0.4743996761689716,2,0,0,2,0,96,12,4031,2011,81560,23525,2154.6666666666665,0.8867699913032906,5,58035,0.205831675043273,0.1509512281685738,267.7934887032494,0.0547394464202876,0.1789671356285369,1,0.7011884499601815,1,1,25,0,0,0.2884344233150648,0,6042,0.537831582695389,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2036.6666666666665,0,1,0,0,1,0,1,0,0.43442781451831225,0,1,0,0,0,0,0,0,0,0,1
2018-04-26,43,32407,620,0,1,23,24205,60,2,1,3,542,0.1542855819495493,3,1,0,0,1,95,4,4043,1528,71314,49706,2700.583333333333,0.9472460912658832,3,21608,0.1675235889538246,0.1714212113280363,603.4078377250111,0.2006230913970202,0.4239764968907163,1,3.4732402480510847,1,0,9,0,0,0.6969922176260254,0,5571,0.23014954969842188,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2158.583333333333,0,1,0,1,3,0,1,0,0.7468834855591212,0,1,0,0,1,1,0,0,0,0,0
2018-04-29,40,71315,593,0,0,21,13463,36,2,2,2,455,0.3346277298263103,1,0,0,1,0,100,8,1737,1528,61570,24220,5942.916666666667,0.6059686665677344,5,37350,0.1728769436839676,0.1641434871909071,476.0778013271313,0.0765488524682097,0.1566438181323422,1,1.7449831852668276,1,1,25,0,0,0.39336700719494566,0,3265,0.2424985145573381,1,1,0,0,0,0,0,0,0,1,1,0,0,1,5487.916666666667,0,1,0,1,2,0,0,0,0.18877951651803243,1,1,0,0,0,0,1,0,0,0,0
2018-04-30,37,32744,558,1,1,13,169260,360,1,3,3,360,0.6267739065479534,2,3,0,3,0,100,1,1089,1751,30272,7603,2728.6666666666665,0.943612266750054,2,22669,0.2990097992953192,0.25,3528.357799339264,0.1318842349493222,1.4244808154863589,0,4.472838060997211,0,0,4,0,0,0.2511478875565686,0,2840,0.016778820874271096,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2368.6666666666665,0,1,1,0,3,0,1,1,5.169033440219881,0,2,0,0,0,0,0,0,0,0,1
2018-04-30,23,35137,582,0,3,0,157511,240,1,2,2,320,0.1809681585652074,4,1,0,3,0,97,26,602,132,95313,13415,2928.083333333333,0.8885754625025607,6,81898,0.2469918142312054,0.25,3304.9213953324165,0.1092491962786992,1.2375617156672736,0,4.406607989455318,1,1,36,0,0,0.14074532597519776,0,734,0.004659962415561989,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2608.083333333333,0,1,0,0,1,0,1,1,4.482639877056179,0,0,0,0,0,0,0,0,1,0,1
